"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"11988","일반음식점","07_24_04_P","3220000","3220000-101-2020-00396","2020-04-21","","01","영업/정상","01","영업","","","","","","218.86","135-090","서울특별시 강남구 삼성동 159-6 한국도심공항터미널","서울특별시 강남구 테헤란로87길 22, 한국도심공항터미널 지상1층 R002호 (삼성동)","06164","광화문석갈비 코엑스점","2026-01-14 12:55:12","U","2026-01-16 02:40:00","한식","205170.959716696","445264.936337181","한식","","","","","","","","","","","","","","N","218.86","","","",
"11989","일반음식점","07_24_04_P","3360000","3360000-101-2020-00087","2020-05-19","","01","영업/정상","01","영업","","","","","051 207 7737","137.35","618-200","부산광역시 강서구 명지동 3506-2 1층","부산광역시 강서구 명지국제12로11번길 10-4, 1층 (명지동)","46773","큰바다 도매횟집","2026-01-14 14:57:39","U","2026-01-16 02:40:00","횟집","375232.080917353","180182.602381485","횟집","0","0","주택가주변","","상수도전용","0","0","0","0","0","","0","0","N","137.35","","","",
"11990","일반음식점","07_24_04_P","3180000","3180000-101-2020-00198","2020-05-19","","01","영업/정상","01","영업","","","","","","133.88","150-748","서울특별시 영등포구 여의도동 14-31 한양빌딩","서울특별시 영등포구 국회대로70길 18, 한양빌딩 지하1층 4,5,6호 (여의도동)","07237","보승회관 여의도국회의사당점","2026-01-14 11:09:48","U","2026-01-16 02:40:00","한식","192888.783412382","447413.042992747","한식","0","0","","","","0","0","0","0","0","","0","0","Y","133.88","","","",
"11991","일반음식점","07_24_04_P","3650000","3650000-101-2020-00070","2020-04-28","","01","영업/정상","01","영업","","","","","","115.10","301-837","대전광역시 중구 유천동 335-11 궁전아파트 1층","대전광역시 중구 당디로 111, 1층 (유천동, 궁전아파트)","34978","목구녕","2026-01-14 09:37:39","U","2026-01-16 02:40:00","한식","235048.481951734","312735.841817368","한식","0","0","","","","0","0","0","0","0","","0","0","N","115.1","","","",
"11992","일반음식점","07_24_04_P","3080000","3080000-101-2020-00104","2020-05-01","","01","영업/정상","01","영업","","","","","","30.06","142-876","서울특별시 강북구 수유동 171-17","서울특별시 강북구 도봉로97길 59, 1층 101호 (수유동)","01053","냉면참잘하는집","2026-01-14 09:16:06","U","2026-01-16 02:40:00","한식","202258.060423175","460073.592511283","한식","0","0","","","","0","0","0","0","0","","0","0","N","30.06","","","",
"11993","일반음식점","07_24_04_P","3240000","3240000-101-2020-00190","2020-05-20","","01","영업/정상","01","영업","","","","","","45.00","134-865","서울특별시 강동구 천호동 221-1","서울특별시 강동구 구천면로42길 46, 1층 101호 (천호동)","05310","투뿔소곱창","2026-01-14 15:26:06","U","2026-01-16 02:40:00","경양식","211985.961733986","449247.169136059","경양식","","","","","","","","","","","","","","N","37","","","",
"11994","일반음식점","07_24_04_P","4390000","4390000-101-2020-00113","2020-04-27","","01","영업/정상","01","영업","","","","","","167.22","380-130","충청북도 충주시 호암동 1010","충청북도 충주시 호암수청8길 7, 1층 (호암동)","27502","소소한숯불갈비충주호암점","2026-01-14 10:48:14","U","2026-01-16 02:40:00","식육(숯불구이)","282288.831719987","384304.543893113","식육(숯불구이)","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","167.22","","","",
"11995","일반음식점","07_24_04_P","3180000","3180000-101-2020-00169","2020-05-01","","01","영업/정상","01","영업","","","","","","49.50","150-042","서울특별시 영등포구 당산동2가 88","서울특별시 영등포구 선유동1로2길 3, 1층 (당산동2가)","07263","열정닭꼬치","2026-01-14 13:49:07","U","2026-01-16 02:40:00","한식","190387.105521915","446756.544717021","한식","0","0","","","","0","0","0","0","0","","0","0","N","49.5","","","",
"11996","일반음식점","07_24_04_P","5710000","5725000-101-2020-00080","2020-06-09","","01","영업/정상","01","영업","","","","","043 288 0519","176.33","361-822","충청북도 청주시 서원구 분평동 568 나동 (1층)","충청북도 청주시 서원구 1순환로 1130-1, 나동 1층 (분평동)","28804","금성백년장어","2026-01-14 09:32:21","U","2026-01-16 02:40:00","한식","243971.856961371","345039.898961505","한식","","","","","상수도전용","","","","","","","","","N","176.33","","","",
"11997","일반음식점","07_24_04_P","3780000","3800000-101-2020-00085","2020-06-01","","03","폐업","02","폐업","2026-01-14","","","","031 7566262","30.10","462-824","경기도 성남시 중원구 성남동 2340 1층 101호","경기도 성남시 중원구 광명로 88, 1층 101호 (성남동)","13362","태리로제떡볶이","2026-01-14 09:04:32","U","2026-01-16 02:40:00","분식","212199.842101157","436947.447566341","분식","0","0","","","","0","0","0","0","0","","0","0","N","30.1","","","",
"11998","일반음식점","07_24_04_P","4820000","4820000-101-2020-00116","2020-06-09","","01","영업/정상","01","영업","","","","","","39.82","540-977","전라남도 순천시 조례동 1620-10 1층","전라남도 순천시 조례못등1길 12-7, 1층 (조례동)","57974","호주에서온스시 순천금당점","2026-01-14 15:17:50","U","2026-01-16 02:40:00","일식","248228.98","161702.645","일식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","39.82","","","",
"11999","일반음식점","07_24_04_P","5400000","5400000-101-2020-00025","2020-04-22","","03","폐업","02","폐업","2026-01-14","","","","","46.98","637-942","경상남도 함안군 칠서면 무릉리 1059-1 에이스그린상가","경상남도 함안군 칠서면 함의로 26, 에이스그린상가 104호","52018","가마솥옛날만세통닭&호프(칠서에이스점)","2026-01-14 10:08:31","U","2026-01-16 02:40:00","호프/통닭","337036.228473391","202805.950082992","호프/통닭","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","46.98","","","",
"12000","일반음식점","07_24_04_P","4490000","5660000-101-2021-00492","2021-10-07","","03","폐업","02","폐업","2026-01-14","","","","","61.78","331-969","충청남도 천안시 서북구 성정동 739-13","충청남도 천안시 서북구 양지17길 20, 1층 (성정동)","31146","평온한정원찻집","2026-01-14 14:22:44","U","2026-01-16 02:40:00","경양식","212316.614015451","367779.936487239","경양식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","61.78","","","",
"12001","일반음식점","07_24_04_P","5050000","5050000-101-2021-00364","2021-10-15","","01","영업/정상","01","영업","","","","","","156.00","780-875","경상북도 경주시 천북면 화산리 산 33-11","경상북도 경주시 천북면 천강로 412-299","38114","힐스카이CC공용식당","2026-01-14 11:51:34","U","2026-01-16 02:40:00","기타","409326.915960379","270207.256076287","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","156","","","",
"12002","일반음식점","07_24_04_P","5050000","5050000-101-2021-00360","2021-10-12","","01","영업/정상","01","영업","","","","","","1141.08","780-875","경상북도 경주시 천북면 화산리 산 33-11","경상북도 경주시 천북면 천강로 412-299, 1층","38114","힐스카이CC클럽하우스","2026-01-14 11:50:58","U","2026-01-16 02:40:00","기타","409326.915960379","270207.256076287","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","1141.08","","","",
"12003","일반음식점","07_24_04_P","5050000","5050000-101-2021-00361","2021-10-12","","01","영업/정상","01","영업","","","","","","491.70","780-875","경상북도 경주시 천북면 화산리 산 33-11","경상북도 경주시 천북면 천강로 412-299, 지하1층","38114","힐스카이CC스타트하우스","2026-01-14 11:49:15","U","2026-01-16 02:40:00","기타","409326.915960379","270207.256076287","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","491.7","","","",
"12004","일반음식점","07_24_04_P","4950000","4950000-101-2021-00157","2021-11-26","","01","영업/정상","01","영업","","","","","","38.96","534-821","전라남도 무안군 삼향읍 남악리 2276","전라남도 무안군 삼향읍 남악2로22번길 30-33, 201호","58567","중흥토건(주) 어뮤즈스파 남악점","2026-01-14 11:22:40","U","2026-01-16 02:40:00","한식","150462.084851778","145395.43976799","한식","0","0","","","","0","0","0","0","0","","0","0","N","38.96","","","",
"12005","일반음식점","07_24_04_P","3910000","3910038-101-2021-00152","2021-11-17","","01","영업/정상","01","영업","","","","","","49.15","451-822","경기도 평택시 포승읍 도곡리 1148-2","경기도 평택시 포승읍 여술3길 13-11, 제2동 1층","17955","오다가다","2026-01-14 17:13:15","U","2026-01-16 02:40:00","한식","186281.058924328","387337.243022829","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","49.15","","","",
"12006","일반음식점","07_24_04_P","5530000","5530000-101-2021-01403","2021-11-17","","03","폐업","02","폐업","2026-01-14","","","","","56.00","","경기도 화성시 산척동 712-6 1층 일부 (103)호","경기도 화성시 동탄산척로2가길 33, 1층 일부(103)호 (산척동)","18496","맛소곱창","2026-01-14 16:19:32","U","2026-01-16 02:40:00","한식","210028.674193481","408007.03250026","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","56","","","",
"12007","일반음식점","07_24_04_P","5700000","5700000-101-2021-00104","2021-10-21","","03","폐업","02","폐업","2026-01-14","","","","","35.20","469-108","경기도 여주시 교동 81 강남아파트","경기도 여주시 세종로 254-6, 상가동 103호 (교동, 강남아파트)","12652","오직","2026-01-14 11:30:56","U","2026-01-16 02:40:00","기타","256255.216400537","419453.369987476","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","35.2","","","",
"12008","일반음식점","07_24_04_P","3000000","3000000-101-2021-00302","2021-10-27","","01","영업/정상","01","영업","","","","","02  562 2982","257.70","110-111","서울특별시 종로구 관철동 18-10 지하1층","서울특별시 종로구 우정국로2길 29, 지하1층 (관철동)","03189","마디그라 종로점","2026-01-14 16:27:25","U","2026-01-16 02:40:00","경양식","198581.07505765","451932.290554746","경양식","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","257.7","","","",
"12009","일반음식점","07_24_04_P","3200000","3200000-101-2021-00643","2021-12-07","","01","영업/정상","01","영업","","","","","","97.92","151-848","서울특별시 관악구 봉천동 855-2 준우지하우스","서울특별시 관악구 관악로14길 10, 준우지하우스 2층 (봉천동)","08788","춘리마라탕 서울대입구점","2026-01-14 16:11:57","U","2026-01-16 02:40:00","중국식","195786.740847947","441878.812903274","중국식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","97.92","","","",
"12010","일반음식점","07_24_04_P","4810000","4810000-101-2021-00398","2021-12-09","","01","영업/정상","01","영업","","","","","","157.64","556-821","전라남도 여수시 화양면 나진리 20-15","전라남도 여수시 화양면 굴구지길 171-12, 1,2층","59779","이더(either)","2026-01-14 10:03:57","U","2026-01-16 02:40:00","기타","256975.500509196","132353.35192915","기타","0","0","","","","0","0","0","0","0","","0","0","Y","157.64","","","",
"12011","일반음식점","07_24_04_P","3780000","3810000-101-2021-00453","2021-11-11","","01","영업/정상","01","영업","","","","","","125.45","463-440","경기도 성남시 분당구 운중동 930-4 1층","경기도 성남시 분당구 운중로138번길 28-1, 1층 (운중동)","13466","솥탐 판교운중점","2026-01-14 09:35:25","U","2026-01-16 02:40:00","일식","206680.530471412","432050.950746786","일식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","51.41","","","",
"12012","일반음식점","07_24_04_P","5710000","5720000-101-2021-00242","2021-11-23","","03","폐업","02","폐업","2026-01-14","","","","","22.62","360-050","충청북도 청주시 상당구 서운동 91-5","충청북도 청주시 상당구 영운로 156, 1층 (서운동)","28715","미래호프","2026-01-14 09:22:28","U","2026-01-16 02:40:00","호프/통닭","244037.578086038","347563.344247141","호프/통닭","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","22.62","","","",
"12013","일반음식점","07_24_04_P","3650000","3650000-101-2025-00334","2025-11-07","","01","영업/정상","01","영업","","","","","","128.60","301-848","대전광역시 중구 유천동 318-11 1층","대전광역시 중구 유천로 91-1, 1층 (유천동)","34887","힘찬흑염소","2026-01-14 14:56:12","U","2026-01-16 02:40:00","탕류(보신용)","235516.384790396","313389.485507465","탕류(보신용)","0","0","","","","0","0","0","0","0","","0","0","N","128.6","","","",
"12014","일반음식점","07_24_04_P","3530000","3530000-101-2025-00306","2025-11-11","","01","영업/정상","01","영업","","","","","","172.41","405-815","인천광역시 남동구 간석동 921-9","인천광역시 남동구 백범로 254, 1층 102,103,104호 (간석동)","21518","청담가옥","2026-01-14 11:31:32","U","2026-01-16 02:40:00","한식","175282.710644056","439907.071884535","한식","0","0","","","","0","0","0","0","0","","0","0","N","253.64","","","",
"12015","일반음식점","07_24_04_P","3040000","3040000-101-2025-00436","2025-11-13","","03","폐업","02","폐업","2026-01-14","","","","","41.40","143-803","서울특별시 광진구 광장동 185-5 인스타빌딩","서울특별시 광진구 아차산로78길 169, 인스타빌딩 1층 (광장동)","04969","로꼬브리또 광나루점 앤 백숙통닭 광나루점","2026-01-14 17:23:59","U","2026-01-16 02:40:00","경양식","209525.475385778","449504.010944245","경양식","0","0","","","","0","0","0","0","0","","0","0","N","41.4","","","",
"12016","일반음식점","07_24_04_P","3780000","3810000-101-2025-00407","2025-11-12","","01","영업/정상","01","영업","","","","","","41.19","463-810","경기도 성남시 분당구 구미동 144-1 구미제2조합상가 402일부호","경기도 성남시 분당구 미금일로 77, 구미제2조합상가 4층 402일부호 (구미동)","13632","래비클라우드","2026-01-14 13:47:09","U","2026-01-16 02:40:00","기타","209774.5","427069.1","기타","0","0","","","","0","0","0","0","0","","0","0","N","41.19","","","",
